id,status,age,activities num,language num,scholarship,secondary_education num,tertiary_education num,honour,major_of_tertiary_education,qualification_of_tertiary_education,study_mode_of_tertiary_education,university_of_tertiary_education,study time,working_exp num,working_exp total duration_months,
18903,invited,21,2,3,1,1,1,First,Industrial Engineering,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,3,11,
18906,rejected,23,0,3,0,0,1,Second Lower,Management,Bachelor,Full Time,Others,45,2,53,
18908,invited,23,1,2,0,1,1,First,International Business,Bachelor,Full Time,Others,37,1,27,
18909,rejected,25,0,3,0,1,1,Second Upper,Business Administration,Master,Full Time,Others,33,2,14,
18930,invited,21,4,3,0,0,2,Second Lower,Others,Bachelor,Full Time,University of Sussex,33,4,8,
18931,invited,23,0,3,2,0,2,First,Others,Master,Full Time,The Hong Kong University of Science and Technology,28,3,9,
18933,invited,25,2,2,0,0,2,First,Others,Master,Full Time,The Hong Kong University of Science and Technology,12,4,24,
18936,rejected,23,2,2,0,1,1,First,Mechanical Engineering,Bachelor,Full Time,Others,48,3,15,
18940,rejected,27,0,2,0,1,2,Second Lower,Others,Bachelor,Full Time,Durham University,35,2,27,
18941,invited,24,1,3,1,2,1,Second Upper,Business Operations Management,Bachelor,Full Time,Others,35,3,29,
18942,rejected,21,5,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The Chinese University of Hong Kong,46,8,27,
18949,invited,24,4,3,1,1,2,First,Business Operations Management,Master,Full Time,The Hong Kong University of Science and Technology,14,3,15,
18950,rejected,25,1,3,2,1,1,First,Bioengineering,Bachelor,Full Time,National University of Singapore (NUS),46,1,0,
18958,invited,24,2,3,2,1,3,Second Upper,Political Science,Master,Full Time,Nanyang Technological University  Singapore (NTU),12,4,5,
18963,invited,22,1,2,1,1,1,First,Finance,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),33,2,9,
18969,invited,25,1,3,1,1,2,Second Upper,English,Bachelor,Full Time,Fudan University,58,3,19,
18974,invited,25,5,3,3,3,3,First,Others,Bachelor,Full Time,The University of Hong Kong,20,8,59,
18977,rejected,25,3,3,0,0,2,Second Upper,Accounting,Bachelor,Full Time,Singapore Management University,45,5,34,
18980,invited,23,1,2,0,1,1,Pass,Accounting,Bachelor,Full Time,Singapore Management University,41,1,2,
18981,rejected,22,1,3,1,0,1,Second Upper,Human Resources Management,Bachelor,Full Time,Others,47,2,51,
18985,invited,22,2,2,0,2,1,Second Lower,Finance,Bachelor,Full Time,Singapore Management University,44,5,11,
18986,rejected,28,1,3,0,1,1,Second Lower,Industrial Engineering,Bachelor,Full Time,The Hong Kong University of Science and Technology,36,1,70,
18988,rejected,26,3,3,3,1,2,Second Lower,Information Management,Bachelor,Full Time,The Hong Kong Polytechnic University,51,3,15,
18990,rejected,24,0,3,0,2,1,Second Upper,Others,Bachelor,Full Time,Kings College London,33,5,0,
18998,rejected,23,2,2,0,2,1,Second Lower,Accounting,Bachelor,Full Time,National University of Singapore (NUS),53,5,20,
18999,invited,22,2,4,0,2,1,Second Upper,Industrial Engineering,Bachelor,Full Time,The University of Hong Kong,46,4,10,
19010,rejected,22,0,3,0,1,1,First,Others,Bachelor,Full Time,Others,42,3,16,
19013,rejected,25,0,2,0,0,1,Second Upper,Management,Master,Full Time,Singapore Management University,12,1,7,
19026,rejected,22,0,2,0,1,1,Pass,Economics,Bachelor,Full Time,Others,33,3,26,
19029,rejected,23,0,3,0,1,1,Second Upper,Management,Bachelor,Full Time,SOAS  University of London,32,1,0,
19030,invited,26,0,3,0,0,2,Second Upper,Information Management,Master,Full Time,The University of Manchester,12,0,0,
19036,invited,25,1,3,2,2,2,Second Upper,Finance,Bachelor,Full Time,City University of Hong Kong,22,3,52,
19041,rejected,29,5,3,11,2,2,First,Biology,Bachelor,Full Time,University of California  Berkeley (UCB),33,10,193,
19042,invited,23,1,3,0,1,1,First,Accounting,Bachelor,Full Time,City University of Hong Kong,60,3,18,
19043,invited,23,1,3,0,0,2,First,Business Analysis,Master,Full Time,The Hong Kong Polytechnic University,12,4,0,
19045,invited,23,0,4,0,0,2,Second Upper,Management,Master,Full Time,Singapore Management University,11,2,10,
19049,invited,24,2,2,0,0,2,Pass,International Business,Bachelor,Full Time,Others,59,4,53,
19050,Withdrawn,22,2,2,1,1,1,Second Upper,Finance,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),47,3,11,
19059,rejected,22,1,4,1,1,1,Second Upper,Others,Bachelor,Full Time,The Chinese University of Hong Kong,44,3,4,
19062,invited,23,4,4,3,1,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,6,22,
19064,invited,23,1,2,0,1,3,Pass,Others,Master,Full Time,University of Glasgow,12,3,3,
19068,rejected,24,3,3,2,1,2,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,46,6,27,
19071,rejected,31,0,3,1,1,2,Pass,Others,Bachelor,Full Time,Others,48,5,95,
19074,rejected,22,2,2,0,1,1,Third,Economics,Bachelor,Full Time,Singapore Management University,45,4,13,
19076,rejected,37,1,3,0,0,3,Second Lower,Computer Science,Bachelor,Full Time,Others,48,3,42,
19080,invited,25,2,4,1,1,1,First,Public Policy and Politics,Master,Full Time,The University of Nottingham,12,3,73,
19084,invited,21,3,2,0,1,1,Second Upper,Physics,Bachelor,Full Time,Imperial College London,32,1,3,
19090,invited,24,0,3,0,0,3,Second Upper,Others,Master,Part Time,Others,22,3,19,
19091,invited,23,1,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,47,1,6,
19092,invited,24,6,2,0,2,1,Second Upper,Others,Bachelor,Full Time,The University of Edinburgh,45,5,26,
19093,invited,25,3,2,1,1,1,First,Accounting,Bachelor,Full Time,Singapore Management University,53,3,11,
19097,invited,23,1,2,1,0,2,First,Accounting,Master,Full Time,Singapore Management University,14,4,14,
19099,rejected,23,2,2,0,1,1,Third,Mechanical Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,0,0,
19103,invited,23,2,4,1,0,2,Second Upper,Marketing,Master,Full Time,City University of Hong Kong,10,2,15,
19107,invited,24,1,2,1,1,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),48,2,13,
19109,invited,24,3,2,0,1,1,Second Upper,Accounting,Bachelor,Full Time,National University of Singapore (NUS),45,2,14,
19111,invited,24,2,2,1,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,45,5,36,
19123,rejected,22,0,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,46,2,2,
19127,rejected,22,1,3,1,1,1,Third,Others,Bachelor,Full Time,The University of Hong Kong,46,1,2,
19128,rejected,25,3,3,1,1,1,Pass,Business Operations Management,Bachelor,Full Time,Singapore Management University,47,4,24,
19132,invited,23,2,2,1,1,1,Second Upper,Others,Bachelor,Full Time,The University of Hong Kong,64,4,28,
19133,rejected,22,0,3,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,51,1,5,
19137,rejected,25,4,2,0,1,1,Third,Mechanical Engineering,Bachelor,Full Time,National University of Singapore (NUS),53,2,10,
19138,invited,24,0,3,0,1,2,Second Lower,Business Administration,Bachelor,Full Time,Others,41,4,10,
19140,invited,24,1,3,2,1,2,First,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),41,4,16,
19143,invited,23,2,3,0,1,1,Second Upper,Finance,Bachelor,Full Time,University of Reading,33,2,8,
19146,rejected,21,2,3,0,1,1,Second Lower,Others,Bachelor,Full Time,The Hong Kong Polytechnic University,45,3,13,
19150,rejected,21,4,4,1,1,1,First,Public Policy and Politics,Bachelor,Full Time,The Chinese University of Hong Kong,45,5,13,
19151,rejected,24,2,3,0,1,1,Second Lower,Others,Bachelor,Full Time,The University of Melbourne,25,2,6,
19156,rejected,31,2,2,1,1,2,Second Upper,Business Administration,Master,Full Time,Others,10,4,81,
19157,invited,23,3,2,1,1,2,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),53,4,14,
19159,invited,22,1,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,45,2,15,
19160,invited,23,3,3,1,1,1,Second Upper,Social Work,Bachelor,Full Time,The University of Hong Kong,48,3,16,
19161,invited,24,2,2,0,1,1,First,Finance,Bachelor,Full Time,The University of Manchester,34,4,38,
19169,rejected,33,1,2,0,2,1,Second Lower,Others,Bachelor,Full Time,Others,60,2,10,
19173,invited,22,1,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,45,3,11,
19182,invited,23,3,2,0,1,1,Second Lower,Mathematics,Bachelor,Full Time,The University of Manchester,34,3,16,
19185,invited,24,3,3,0,1,1,Second Upper,Economics,Bachelor,Full Time,Singapore Management University,45,3,32,
19186,rejected,23,0,2,0,1,1,Third,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),47,4,22,
19187,invited,24,1,2,0,1,1,Second Upper,Accounting,Bachelor,Full Time,National University of Singapore (NUS),45,3,12,
19193,invited,24,2,2,0,1,2,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),46,4,30,
19195,invited,24,2,5,0,1,2,Second Upper,Others,Master,Full Time,The Hong Kong University of Science and Technology,11,3,40,
19198,invited,21,2,3,2,1,1,First,Finance,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,3,8,
19206,invited,24,0,3,0,0,1,Second Upper,Management,Bachelor,Full Time,Others,46,2,0,
19209,rejected,25,3,3,2,1,1,Second Upper,Others,Bachelor,Full Time,Others,33,2,29,
19210,rejected,22,2,3,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,51,4,15,
19215,invited,23,1,2,0,0,2,Second Upper,Finance,Master,Full Time,Others,12,2,7,
19216,invited,21,4,3,0,1,2,First,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,45,3,10,
19219,invited,24,3,3,1,1,1,Second Upper,Finance,Bachelor,Full Time,The University of Hong Kong,46,2,3,
19220,invited,22,1,2,1,1,2,First,Sociology,Bachelor,Full Time,Newcastle University,34,0,0,
19225,rejected,32,0,3,0,1,3,Second Lower,Business Administration,Master,Full Time,Others,12,3,74,
19234,invited,22,2,3,2,1,2,Second Upper,Business Administration,Bachelor,Full Time,The University of Hong Kong,56,4,20,
19243,invited,24,1,2,0,1,3,Second Upper,Finance,Master,Full Time,The University of Exeter,16,2,5,
19249,invited,22,1,2,2,1,2,First,Finance,Bachelor,Full Time,Others,35,1,1,
19250,rejected,29,2,4,3,1,3,Second Upper,Business Administration,Master,Full Time,Others,12,3,57,
19253,invited,21,2,4,0,1,2,First,Economics,Bachelor,Full Time,Boston University,29,5,18,
19260,rejected,30,0,2,1,2,2,Second Upper,Laws,Bachelor,Full Time,Kings College London,33,2,55,
19261,invited,23,4,2,0,1,2,Second Upper,Finance,Master,Full Time,Others,21,6,16,
19263,rejected,31,0,2,0,0,1,Second Lower,Civil Engineering,Bachelor,Full Time,Others,45,1,96,
19265,rejected,23,1,3,0,1,1,Second Upper,Human Resources Management,Bachelor,Full Time,Others,37,1,16,
19269,rejected,28,2,3,1,1,2,Third,Psychology,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),44,2,33,
19273,rejected,24,1,2,1,1,2,First,Accounting,Bachelor,Part Time,Others,28,1,42,
19274,invited,24,1,2,0,1,1,Second Upper,Human Resources Management,Bachelor,Full Time,Others,19,2,6,
19275,rejected,26,1,2,0,0,1,Second Lower,Business Operations Management,Bachelor,Full Time,Singapore Management University,53,3,13,
19277,invited,21,2,3,0,1,2,Second Upper,Marketing,Bachelor,Full Time,Cardiff University,24,3,8,
19279,invited,24,1,3,1,0,2,First,Economics,Master,Full Time,Nanyang Technological University  Singapore (NTU),12,1,2,
19285,rejected,24,2,3,1,1,2,Second Upper,Accounting,Bachelor,Full Time,Others,44,5,31,
19290,invited,24,1,2,1,1,2,First,Finance,Master,Full Time,Singapore Management University,12,3,7,
19296,rejected,27,2,2,1,1,2,First,Accounting,Master,Full Time,Singapore Management University,12,5,34,
19308,rejected,32,1,0,0,2,3,Second Upper,Business Administration,Master,Full Time,Nanyang Technological University  Singapore (NTU),14,0,0,
19310,invited,22,4,4,0,2,1,Second Upper,Others,Bachelor,Full Time,The University of Warwick,34,3,6,
19312,rejected,26,1,3,1,1,2,First,Finance,Master,Full Time,Others,18,3,56,
19323,rejected,28,2,3,1,0,2,Second Upper,Business Administration,Master,Full Time,Nanyang Technological University  Singapore (NTU),16,3,40,
19324,rejected,25,0,2,0,1,1,First,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),46,1,4,
19325,invited,21,4,2,1,1,1,First,Business Administration,Bachelor,Full Time,Others,45,1,3,
19329,Withdrawn,24,2,2,1,1,1,Second Upper,Accounting,Bachelor,Full Time,National University of Singapore (NUS),41,1,3,
19330,rejected,27,1,2,0,0,1,Pass,Economics,Bachelor,Full Time,University of California  Los Angeles (UCLA),25,1,11,
19333,invited,23,2,2,3,0,2,First,Industrial Engineering,Master,Full Time,National University of Singapore (NUS),25,2,9,
19335,rejected,24,1,4,2,1,1,Pass,Electrical Engineering,Bachelor,Full Time,Others,69,1,3,
19336,rejected,23,0,3,0,1,1,Second Upper,International Business,Bachelor,Distance Learning,University of Birmingham,29,3,42,
19338,rejected,27,0,2,0,1,1,Third,Mathematics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),41,3,30,
19343,invited,24,1,3,0,1,2,Second Upper,Electrical Engineering,Bachelor,Full Time,The Hong Kong University of Science and Technology,39,2,11,
19346,invited,24,3,3,1,2,2,First,Others,Bachelor,Full Time,New York University (NYU),44,8,27,
19350,invited,25,1,2,0,1,1,Pass,Political Science,Bachelor,Full Time,Singapore Management University,48,1,4,
19351,invited,25,3,3,1,1,2,First,Others,Master,Full Time,UCL (University College London),13,2,14,
19358,invited,21,0,3,0,0,1,Second Upper,Economics,Bachelor,Full Time,The University of Hong Kong,44,3,11,
19361,Withdrawn,24,1,2,0,1,1,First,Economics,Bachelor,Full Time,National University of Singapore (NUS),45,4,16,
19363,invited,25,2,2,0,1,1,Second Upper,Public Relations,Bachelor,Full Time,National University of Singapore (NUS),41,1,6,
19364,invited,24,2,2,0,1,1,First,Sociology,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,4,12,
19367,invited,24,0,3,0,1,1,Second Upper,Management,Bachelor,Full Time,Others,46,1,0,
19371,invited,24,2,3,1,1,1,First,Mechanical Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,1,5,
19374,rejected,21,3,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,The Chinese University of Hong Kong,45,4,15,
19375,rejected,30,1,4,4,1,3,First,Business Administration,Master,Full Time,INSEAD,11,4,94,
19376,invited,23,1,3,1,1,2,First,Management,Master,Full Time,London Business School,10,2,6,
19380,rejected,24,1,2,0,1,1,Second Lower,Accounting,Bachelor,Full Time,Others,60,2,7,
19383,invited,25,2,2,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),48,4,13,
19385,invited,24,1,3,4,1,2,First,Finance,Master,Full Time,London Business School,14,7,22,
19391,rejected,22,2,2,2,1,1,Second Lower,Civil Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,2,8,
19393,invited,22,0,3,0,1,2,First,Finance,Master,Full Time,London Business School,10,3,8,
19397,invited,25,1,3,0,1,2,Second Upper,Accounting,Bachelor,Full Time,Others,44,5,4,
19402,rejected,29,0,3,0,1,2,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),48,3,61,
19403,invited,22,0,2,0,1,1,Second Upper,Marketing,Bachelor,Full Time,Others,20,0,0,
19404,invited,22,7,2,2,1,2,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,6,17,
19411,invited,22,3,3,1,1,1,First,Business Administration,Bachelor,Full Time,Singapore Management University,45,4,14,
19415,invited,22,1,3,0,2,2,First,Accounting,Bachelor,Full Time,London School of Economics and Political Science (LSE),33,3,6,
19416,invited,24,1,3,1,1,2,First,Civil Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,1,4,
19421,invited,22,3,4,0,1,2,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong Polytechnic University,47,2,6,
19423,invited,22,0,3,1,1,2,First,Others,Bachelor,Full Time,Others,45,3,11,
19425,invited,24,4,2,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,4,13,
19428,rejected,22,1,2,0,1,1,Second Lower,Business Information Systems,Bachelor,Full Time,Singapore Management University,46,2,6,
19429,invited,22,5,3,1,2,1,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),35,4,18,
19432,invited,23,4,3,1,1,1,Second Upper,Others,Bachelor,Full Time,The Hong Kong University of Science and Technology,44,5,26,
19435,invited,22,1,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),57,3,13,
19436,invited,24,1,4,0,1,1,Pass,Business Administration,Bachelor,Full Time,Others,29,3,14,
19437,invited,22,3,2,1,1,2,Second Lower,Others,Bachelor,Full Time,Singapore Management University,45,2,27,
19439,invited,24,1,3,0,1,1,First,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),41,2,10,
19446,rejected,22,2,3,0,1,1,First,Finance,Bachelor,Full Time,The Chinese University of Hong Kong,58,4,11,
19450,invited,23,2,2,1,1,2,First,Finance,Bachelor,Full Time,Others,46,4,11,
19459,invited,22,1,3,0,0,2,Second Upper,Business Information Systems,Bachelor,Full Time,City University of Hong Kong,33,3,21,
19462,invited,21,2,3,0,0,1,Second Upper,International Business,Bachelor,Full Time,The University of Hong Kong,45,3,9,
19463,invited,23,1,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Others,32,1,6,
19464,invited,22,1,3,1,0,2,Second Upper,Business Administration,Bachelor,Full Time,Others,35,1,3,
19466,rejected,25,0,2,0,1,1,Second Lower,Mechanical Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),37,2,7,
19468,invited,25,0,3,0,0,2,First,Economics,Bachelor,Full Time,Others,35,3,39,
19470,invited,23,6,3,2,1,1,Second Upper,Others,Bachelor,Full Time,Durham University,45,6,13,
19471,rejected,24,0,3,0,0,1,Third,Economics,Bachelor,Full Time,The University of Sheffield,33,1,12,
